epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.517525854264762,0.7343061674008811,2.8862759266566784,0.6780501239328008,0.001
2,0.4314144575823421,0.8032305433186491,1.1339871476288177,0.6780501239328008,0.0009990133642141358
3,0.4152521527811294,0.8070851688693098,0.4377517867469157,0.8050123932800881,0.000996057350657239
4,0.4159947343159702,0.8085535976505139,0.46153111843260414,0.7774717708620215,0.0009911436253643444
5,0.4097130893785698,0.8126835535976505,0.4504838820184699,0.7840815202423574,0.0009842915805643156
6,0.4059404948296876,0.8145190895741556,0.4987708589272931,0.7306527127513082,0.0009755282581475769
7,0.4069380032421034,0.8143355359765051,0.4266200347056372,0.8030845497108234,0.0009648882429441258
8,0.40406703533230026,0.816813509544787,0.44291560369495253,0.7981272376755715,0.0009524135262330099
9,0.39791883062161015,0.8180066079295154,0.44033134579494354,0.7961993941063068,0.0009381533400219318
10,0.3965144575342383,0.820025697503671,0.44759909513567275,0.7926191131919581,0.0009221639627510075
11,0.39517021384883383,0.820025697503671,0.4402637927452088,0.7981272376755715,0.0009045084971874736
12,0.39685952619659043,0.8216776798825257,0.4443381331867175,0.7890388322776095,0.0008852566213878945
13,0.3924419448851839,0.8203010279001468,0.4330015601992968,0.7901404571743321,0.0008644843137107056
14,0.39259114795844463,0.8209434654919237,0.43914388759968137,0.7986780501239328,0.0008422735529643443
15,0.38950559054877437,0.8215859030837004,0.4481173154490935,0.7832553015698155,0.0008187119948743448
16,0.3891686336759604,0.8185572687224669,0.44707454706938987,0.7851831451390802,0.0007938926261462366
17,0.3862202904472967,0.8203010279001468,0.44450059377172046,0.7851831451390802,0.0007679133974894982
18,0.38676493471589557,0.8219530102790015,0.42628375005209884,0.8083172679702562,0.0007408768370508576
19,0.38619799424023005,0.825715859030837,0.4498924336890418,0.7766455521894795,0.0007128896457825362
20,0.38401258709497216,0.8247980910425844,0.4468063800599548,0.7901404571743321,0.0006840622763423389
21,0.3872038271721239,0.8247980910425844,0.4324662909301573,0.8061140181768108,0.0006545084971874735
22,0.3877073636226542,0.8237885462555066,0.42881339144949676,0.8094188928669788,0.0006243449435824271
23,0.382577817958182,0.8273678414096917,0.4304576362256208,0.8063894244009915,0.0005936906572928622
24,0.3854687359627123,0.825715859030837,0.43312977741520386,0.8022583310382815,0.000562666616782152
25,0.38265982300874596,0.8275513950073421,0.43490919905797537,0.8019829248141008,0.0005313952597646566
26,0.3805937935952398,0.8254405286343612,0.43834993262095284,0.8000550812448362,0.0004999999999999998
27,0.38160471047073735,0.8258076358296622,0.43798921873043534,0.7981272376755715,0.00046860474023534314
28,0.38168535157272293,0.82681718061674,0.42960104250244713,0.8017075185899202,0.00043733338321784774
29,0.37990086443623783,0.8269089574155654,0.4267443979091797,0.8033599559350041,0.00040630934270713756
30,0.3809156794642562,0.8263582966226138,0.4362175787440741,0.7989534563481134,0.00037565505641757246
31,0.3787633522841724,0.8287444933920705,0.43885982864752054,0.7967502065546681,0.00034549150281252633
32,0.3765739781040802,0.82856093979442,0.4353409092868205,0.7997796750206555,0.00031593772365766105
33,0.37536001419881015,0.8287444933920705,0.44314406809318296,0.7871109887083448,0.00028711035421746355
34,0.37701953849078274,0.8292033773861968,0.43167362568365975,0.8008812999173781,0.0002591231629491422
35,0.3758510871955827,0.8283773861967695,0.43236640085040684,0.7992288625722941,0.00023208660251050145
36,0.37771155896340874,0.8266336270190896,0.43538144116754934,0.7973010190030295,0.00020610737385376337
37,0.3756885416532228,0.8288362701908958,0.43365820418274853,0.7981272376755715,0.00018128800512565502
38,0.3737106026094215,0.8292033773861968,0.4349768732129887,0.8003304874690168,0.00015772644703565555
39,0.3738046053922824,0.8288362701908958,0.4346483104060222,0.8019829248141008,0.00013551568628929425
40,0.3747884894607701,0.8270007342143906,0.43081865231710437,0.8022583310382815,0.00011474337861210535
41,0.3725967673740723,0.8308553597650514,0.4316623438179444,0.8022583310382815,9.549150281252626e-05
42,0.3756208432928581,0.8274596182085169,0.43030525391438684,0.8044615808317268,7.783603724899252e-05
43,0.3727270870656869,0.8307635829662261,0.4323172350866806,0.8030845497108234,6.184665997806817e-05
44,0.37036359060703394,0.8314977973568282,0.43244377021551855,0.8014321123657394,4.7586473766990294e-05
45,0.37159253230178935,0.8317731277533039,0.4380577417304449,0.7984026438997521,3.5111757055874305e-05
46,0.37123198603743496,0.828928046989721,0.433508156457902,0.8030845497108234,2.4471741852423218e-05
47,0.373829417379242,0.8299375917767988,0.43788337137081246,0.8011567061415588,1.5708419435684507e-05
48,0.36773641243380073,0.8343428781204112,0.43405423667338294,0.8014321123657394,8.856374635655634e-06
49,0.37112357647933625,0.8294787077826725,0.432586513539708,0.8014321123657394,3.942649342761115e-06
50,0.36976463976760615,0.8337004405286343,0.43747428906617236,0.8022583310382815,9.866357858642198e-07
